STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       1048;2019011603;   10;   8.7; 260;eor
       1048;2019011604;   10;   7.8; 260;eor
       1048;2019011605;   10;   6.6; 250;eor
       1048;2019011606;   10;   6.4; 250;eor
       1048;2019011607;   10;   5.8; 250;eor
       1048;2019011608;   10;   6.2; 240;eor
       1048;2019011609;   10;   6.7; 240;eor
       1048;2019011610;   10;   6.7; 240;eor
       1048;2019011611;   10;   7.3; 240;eor
       1048;2019011612;   10;   6.7; 240;eor
       1048;2019011613;   10;   5.5; 240;eor
       1048;2019011614;   10;   5.8; 230;eor
       1048;2019011615;   10;   6.5; 220;eor
       1048;2019011616;   10;   5.8; 230;eor
       1048;2019011617;   10;   2.9; 240;eor
       1048;2019011618;   10;   1.7; 220;eor
       1048;2019011619;   10;   1.9; 180;eor
       1048;2019011620;   10;   2.9; 170;eor
       1048;2019011621;   10;   3.6; 170;eor
       1048;2019011622;   10;   4.2; 170;eor
       1048;2019011623;   10;   4.3; 180;eor
       1048;2019011700;   10;   3.7; 200;eor
       1048;2019011701;   10;   4.1; 210;eor
       1048;2019011702;   10;   7.7; 220;eor
       1048;2019011703;   10;   8.1; 230;eor
       1048;2019011704;   10;   8.4; 230;eor
       1048;2019011705;   10;   7.1; 230;eor
       1048;2019011706;   10;   6.9; 240;eor
       1048;2019011707;   10;   6.9; 230;eor
       1048;2019011708;   10;   7.5; 230;eor
       1048;2019011709;   10;   6.8; 230;eor
       1048;2019011710;   10;   6.4; 240;eor
       1048;2019011711;   10;   5.9; 240;eor
       1048;2019011712;   10;   5.2; 240;eor
       1048;2019011713;   10;   5.4; 240;eor
       1048;2019011714;   10;   5.4; 250;eor
       1048;2019011715;   10;   4.9; 230;eor
       1048;2019011716;   10;   5.7; 220;eor
       1048;2019011717;   10;   6.7; 220;eor
       1048;2019011718;   10;   6.9; 230;eor
       1048;2019011719;   10;   8.1; 230;eor
       1048;2019011720;   10;   9.2; 260;eor
       1048;2019011721;   10;   7.3; 270;eor
       1048;2019011722;   10;   7.4; 270;eor
       1048;2019011723;   10;   8.3; 260;eor
       1048;2019011800;   10;   8.0; 270;eor
       1048;2019011801;   10;   6.5; 260;eor
       1048;2019011802;   10;   8.0; 260;eor
       1048;2019011803;   10;   7.9; 270;eor
       1048;2019011804;   10;   7.1; 270;eor
       1048;2019011805;   10;   7.4; 280;eor
       1048;2019011806;   10;   7.2; 320;eor
       1048;2019011807;   10;   5.1; 310;eor
       1048;2019011808;   10;   6.0; 290;eor
       1048;2019011809;   10;   6.2; 300;eor
       1048;2019011810;   10;   6.7; 310;eor
       1048;2019011811;   10;   5.1; 310;eor
       1048;2019011812;   10;   5.8; 290;eor
       1048;2019011813;   10;   4.8; 290;eor
       1048;2019011814;   10;   3.6; 290;eor
       1048;2019011815;   10;   4.1; 270;eor
       1048;2019011816;   10;   3.2; 250;eor
       1048;2019011817;   10;   2.9; 230;eor
       1048;2019011818;   10;   2.7; 230;eor
       1048;2019011819;   10;   3.5; 210;eor
       1048;2019011820;   10;   3.3; 190;eor
       1048;2019011821;   10;   3.1; 190;eor
       1048;2019011822;   10;   3.2; 200;eor
       1048;2019011823;   10;   2.8; 210;eor
       1048;2019011900;   10;   3.4; 180;eor
       1048;2019011901;   10;   3.4; 170;eor
       1048;2019011902;   10;   3.0; 170;eor
       1048;2019011903;   10;   4.2; 170;eor
       1048;2019011904;   10;   3.7; 170;eor
       1048;2019011905;   10;   4.0; 170;eor
       1048;2019011906;   10;   4.0; 170;eor
       1048;2019011907;   10;   4.1; 170;eor
       1048;2019011908;   10;   4.2; 170;eor
       1048;2019011909;   10;   2.9; 170;eor
       1048;2019011910;   10;   2.4; 170;eor
       1048;2019011911;   10;   2.3; 160;eor
       1048;2019011912;   10;   3.4; 170;eor
       1048;2019011913;   10;   3.6; 150;eor
       1048;2019011914;   10;   4.1; 130;eor
       1048;2019011915;   10;   3.8; 120;eor
       1048;2019011916;   10;   3.7; 120;eor
       1048;2019011917;   10;   3.6; 120;eor
       1048;2019011918;   10;   3.5; 130;eor
       1048;2019011919;   10;   3.3; 130;eor
       1048;2019011920;   10;   3.4; 130;eor
       1048;2019011921;   10;   4.1; 130;eor
       1048;2019011922;   10;   4.2; 140;eor
       1048;2019011923;   10;   4.2; 140;eor
       1048;2019012000;   10;   4.3; 140;eor
       1048;2019012001;   10;   4.4; 130;eor
       1048;2019012002;   10;   4.6; 130;eor
       1048;2019012003;   10;   3.8; 130;eor
       1048;2019012004;   10;   3.1; 120;eor
       1048;2019012005;   10;   2.3; 130;eor
       1048;2019012006;   10;   1.4; 130;eor
       1048;2019012007;   10;   1.5; 130;eor
       1048;2019012008;   10;   1.1; 130;eor
       1048;2019012009;   10;   1.5; 150;eor
       1048;2019012010;   10;   1.7; 130;eor
       1048;2019012011;   10;   1.8; 100;eor
       1048;2019012012;   10;   1.6; 130;eor
       1048;2019012013;   10;   1.7; 160;eor
       1048;2019012014;   10;   2.5;  70;eor
       1048;2019012015;   10;   2.6;  60;eor
       1048;2019012016;   10;   2.9;  60;eor
       1048;2019012017;   10;   2.4;  50;eor
       1048;2019012018;   10;   2.5;  50;eor
       1048;2019012019;   10;   2.3;  60;eor
       1048;2019012020;   10;   2.9;  40;eor
       1048;2019012021;   10;   0.7; 130;eor
       1048;2019012022;   10;   1.1;  30;eor
       1048;2019012023;   10;   1.7;  60;eor
       1048;2019012100;   10;   1.4; 160;eor
       1048;2019012101;   10;   1.6; 170;eor
       1048;2019012102;   10;   1.3; 160;eor
       1048;2019012103;   10;   0.9; 210;eor
       1048;2019012104;   10;   1.2;  30;eor
       1048;2019012105;   10;   1.5;  60;eor
       1048;2019012106;   10;   1.3;  70;eor
       1048;2019012107;   10;   1.5; 150;eor
       1048;2019012108;   10;   1.4; 160;eor
       1048;2019012109;   10;   1.3; 140;eor
       1048;2019012110;   10;   1.8; 170;eor
       1048;2019012111;   10;   0.7; 170;eor
       1048;2019012112;   10;   0.9; 190;eor
       1048;2019012113;   10;   1.2; 290;eor
       1048;2019012114;   10;   1.0; 210;eor
       1048;2019012115;   10;   1.0; 320;eor
       1048;2019012116;   10;   0.9;  20;eor
       1048;2019012117;   10;   1.1; 120;eor
       1048;2019012118;   10;   2.0; 150;eor
       1048;2019012119;   10;   3.1; 160;eor
       1048;2019012120;   10;   3.3; 170;eor
       1048;2019012121;   10;   3.2; 180;eor
       1048;2019012122;   10;   3.4; 170;eor
       1048;2019012123;   10;   3.3; 170;eor
       1048;2019012200;   10;   4.1; 160;eor
       1048;2019012201;   10;   4.0; 170;eor
       1048;2019012202;   10;   3.8; 170;eor
       1048;2019012203;   10;   3.7; 170;eor
       1048;2019012204;   10;   3.7; 160;eor
       1048;2019012205;   10;   3.6; 170;eor
       1048;2019012206;   10;   3.7; 170;eor
       1048;2019012207;   10;   3.7; 170;eor
       1048;2019012208;   10;   3.4; 170;eor
       1048;2019012209;   10;   2.6; 150;eor
       1048;2019012210;   10;   2.8; 170;eor
       1048;2019012211;   10;   2.9; 170;eor
       1048;2019012212;   10;   2.4; 170;eor
       1048;2019012213;   10;   2.6; 120;eor
       1048;2019012214;   10;   3.9; 120;eor
       1048;2019012215;   10;   4.7; 130;eor
       1048;2019012216;   10;   5.4; 130;eor
       1048;2019012217;   10;   5.0; 140;eor
       1048;2019012218;   10;   4.1; 150;eor
       1048;2019012219;   10;   3.8; 140;eor
       1048;2019012220;   10;   4.3; 140;eor
       1048;2019012221;   10;   4.3; 150;eor
       1048;2019012222;   10;   4.6; 140;eor
       1048;2019012223;   10;   5.2; 140;eor
       1048;2019012300;   10;   5.5; 140;eor
       1048;2019012301;   10;   6.3; 130;eor
       1048;2019012302;   10;   6.9; 130;eor
       1048;2019012303;   10;   7.6; 130;eor
       1048;2019012304;   10;   6.3; 130;eor
       1048;2019012305;   10;   7.0; 130;eor
       1048;2019012306;   10;   6.3; 130;eor
       1048;2019012307;   10;   6.1; 130;eor
       1048;2019012308;   10;   6.2; 120;eor
       1048;2019012309;   10;   5.5; 120;eor
       1048;2019012310;   10;   5.7; 130;eor
       1048;2019012311;   10;   5.4; 120;eor
       1048;2019012312;   10;   5.7; 120;eor
       1048;2019012313;   10;   5.4;  80;eor
       1048;2019012314;   10;   6.3;  60;eor
       1048;2019012315;   10;   7.3;  60;eor
       1048;2019012316;   10;   7.4;  70;eor
       1048;2019012317;   10;   8.0;  80;eor
       1048;2019012318;   10;   6.7;  90;eor
       1048;2019012319;   10;   6.0;  90;eor
       1048;2019012320;   10;   4.1; 100;eor
       1048;2019012321;   10;   3.1;  90;eor
       1048;2019012322;   10;   3.0;  90;eor
       1048;2019012323;   10;   2.3;  90;eor
       1048;2019012400;   10;   1.6; 130;eor
       1048;2019012401;   10;   1.3; 170;eor
       1048;2019012402;   10;   1.0; 200;eor
       1048;2019012403;   10;   1.1; 190;eor
       1048;2019012404;   10;   0.8; 250;eor
       1048;2019012405;   10;   0.7; 260;eor
       1048;2019012406;   10;   1.4;  10;eor
       1048;2019012407;   10;   2.3;  50;eor
       1048;2019012408;   10;   2.6;  80;eor
       1048;2019012409;   10;   3.6;  80;eor
       1048;2019012410;   10;   4.0;  90;eor
       1048;2019012411;   10;   3.6;  80;eor
       1048;2019012412;   10;   3.6;  70;eor
       1048;2019012413;   10;   3.7;  60;eor
       1048;2019012414;   10;   3.6;  60;eor
       1048;2019012415;   10;   3.5;  60;eor
       1048;2019012416;   10;   3.7;  60;eor
       1048;2019012417;   10;   3.6;  50;eor
       1048;2019012418;   10;   3.3;  50;eor
       1048;2019012419;   10;   2.8;  50;eor
       1048;2019012420;   10;   2.0;  40;eor
       1048;2019012421;   10;   1.7;  30;eor
       1048;2019012422;   10;   1.8;  20;eor
       1048;2019012423;   10;   1.7;  10;eor
       1048;2019012500;   10;   1.2;  10;eor
       1048;2019012501;   10;   1.4; 350;eor
       1048;2019012502;   10;   1.6; 360;eor
       1048;2019012503;   10;   1.4; 360;eor
       1048;2019012504;   10;   1.4; 340;eor
       1048;2019012505;   10;   1.7; 330;eor
       1048;2019012506;   10;   2.0; 320;eor
       1048;2019012507;   10;   1.6; 320;eor
       1048;2019012508;   10;   1.4; 320;eor
       1048;2019012509;   10;   1.8; 290;eor
       1048;2019012510;   10;   1.7; 300;eor
       1048;2019012511;   10;   1.3; 290;eor
       1048;2019012512;   10;   1.9; 280;eor
       1048;2019012513;   10;   2.0; 260;eor
       1048;2019012514;   10;   2.4; 270;eor
       1048;2019012515;   10;   2.1; 230;eor
       1048;2019012516;   10;   2.8; 230;eor
       1048;2019012517;   10;   2.3; 260;eor
       1048;2019012518;   10;   2.4; 230;eor
       1048;2019012519;   10;   4.8; 240;eor
       1048;2019012520;   10;   4.8; 240;eor
       1048;2019012521;   10;   5.0; 220;eor
       1048;2019012522;   10;   4.8; 210;eor
       1048;2019012523;   10;   4.4; 220;eor
       1048;2019012600;   10;   3.6; 210;eor
       1048;2019012601;   10;   4.2; 200;eor
       1048;2019012602;   10;   5.2; 170;eor
       1048;2019012603;   10;   5.1; 170;eor
       1048;2019012604;   10;   3.7; 190;eor
       1048;2019012605;   10;   5.5; 220;eor
       1048;2019012606;   10;   5.7; 240;eor
       1048;2019012607;   10;   7.1; 250;eor
       1048;2019012608;   10;   7.1; 260;eor
       1048;2019012609;   10;   6.8; 260;eor
       1048;2019012610;   10;   6.5; 250;eor
       1048;2019012611;   10;   5.3; 260;eor
       1048;2019012612;   10;   3.9; 250;eor
       1048;2019012613;   10;   3.5; 240;eor
       1048;2019012614;   10;   3.9; 250;eor
       1048;2019012615;   10;   5.6; 260;eor
       1048;2019012616;   10;   7.0; 260;eor
       1048;2019012617;   10;   6.8; 260;eor
       1048;2019012618;   10;   6.4; 260;eor
       1048;2019012619;   10;   6.4; 260;eor
       1048;2019012620;   10;   5.6; 250;eor
       1048;2019012621;   10;   6.1; 240;eor
       1048;2019012622;   10;   6.3; 220;eor
       1048;2019012623;   10;   6.1; 220;eor
       1048;2019012700;   10;   5.1; 220;eor
       1048;2019012701;   10;   5.0; 200;eor
       1048;2019012702;   10;   5.4; 200;eor
       1048;2019012703;   10;   4.6; 190;eor
       1048;2019012704;   10;   5.6; 190;eor
       1048;2019012705;   10;   5.0; 180;eor
       1048;2019012706;   10;   5.4; 160;eor
       1048;2019012707;   10;   4.8; 160;eor
       1048;2019012708;   10;   4.8; 150;eor
       1048;2019012709;   10;   4.6; 150;eor
       1048;2019012710;   10;   4.4; 170;eor
       1048;2019012711;   10;   5.3; 180;eor
       1048;2019012712;   10;   6.2; 200;eor
       1048;2019012713;   10;   7.8; 200;eor
       1048;2019012714;   10;   6.0; 190;eor
       1048;2019012715;   10;   5.0; 180;eor
       1048;2019012716;   10;   5.2; 180;eor
       1048;2019012717;   10;   5.2; 180;eor
       1048;2019012718;   10;   6.0; 180;eor
       1048;2019012719;   10;   5.9; 190;eor
       1048;2019012720;   10;   4.9; 170;eor
       1048;2019012721;   10;   5.3; 170;eor
       1048;2019012722;   10;   5.3; 160;eor
       1048;2019012723;   10;   5.0; 160;eor
       1048;2019012800;   10;   5.2; 170;eor
       1048;2019012801;   10;   4.9; 170;eor
       1048;2019012802;   10;   5.5; 160;eor
       1048;2019012803;   10;   6.0; 220;eor
       1048;2019012804;   10;   6.3; 250;eor
       1048;2019012805;   10;   4.7; 250;eor
       1048;2019012806;   10;   4.3; 240;eor
       1048;2019012807;   10;   4.3; 220;eor
       1048;2019012808;   10;   4.4; 210;eor
       1048;2019012809;   10;   4.8; 200;eor
       1048;2019012810;   10;   4.5; 210;eor
       1048;2019012811;   10;   4.9; 200;eor
       1048;2019012812;   10;   5.7; 200;eor
       1048;2019012813;   10;   6.5; 210;eor
       1048;2019012814;   10;   6.5; 210;eor
       1048;2019012815;   10;   6.8; 200;eor
       1048;2019012816;   10;   7.0; 200;eor
       1048;2019012817;   10;   5.3; 190;eor
       1048;2019012818;   10;   4.6; 200;eor
       1048;2019012819;   10;   5.8; 230;eor
       1048;2019012820;   10;   4.5; 220;eor
       1048;2019012821;   10;   4.7; 240;eor
       1048;2019012822;   10;   5.8; 260;eor
       1048;2019012823;   10;   5.9; 270;eor
       1048;2019012900;   10;   6.4; 270;eor
       1048;2019012901;   10;   8.0; 280;eor
       1048;2019012902;   10;   8.1; 280;eor
       1048;2019012903;   10;   7.9; 280;eor
       1048;2019012904;   10;   7.5; 280;eor
       1048;2019012905;   10;   7.3; 280;eor
       1048;2019012906;   10;   6.0; 280;eor
       1048;2019012907;   10;   5.1; 290;eor
       1048;2019012908;   10;   4.7; 270;eor
       1048;2019012909;   10;   5.6; 270;eor
       1048;2019012910;   10;   4.3; 280;eor
       1048;2019012911;   10;   4.5; 270;eor
       1048;2019012912;   10;   5.1; 250;eor
       1048;2019012913;   10;   4.9; 250;eor
       1048;2019012914;   10;   4.3; 250;eor
       1048;2019012915;   10;   3.9; 250;eor
       1048;2019012916;   10;   2.9; 240;eor
       1048;2019012917;   10;   1.1; 220;eor
       1048;2019012918;   10;   2.2; 190;eor
       1048;2019012919;   10;   2.8; 160;eor
       1048;2019012920;   10;   2.7; 150;eor
       1048;2019012921;   10;   3.1; 140;eor
       1048;2019012922;   10;   3.8; 130;eor
       1048;2019012923;   10;   4.2; 130;eor
       1048;2019013000;   10;   3.9; 130;eor
       1048;2019013001;   10;   4.2; 140;eor
       1048;2019013002;   10;   4.7; 140;eor
       1048;2019013003;   10;   3.9; 140;eor
       1048;2019013004;   10;   3.9; 130;eor
       1048;2019013005;   10;   5.1; 120;eor
       1048;2019013006;   10;   5.0; 110;eor
       1048;2019013007;   10;   5.1; 130;eor
       1048;2019013008;   10;   4.4; 140;eor
       1048;2019013009;   10;   5.0; 130;eor
       1048;2019013010;   10;   6.8; 130;eor
       1048;2019013011;   10;   7.3; 140;eor
       1048;2019013012;   10;   7.5; 130;eor
       1048;2019013013;   10;   7.2; 130;eor
       1048;2019013014;   10;   6.6; 130;eor
       1048;2019013015;   10;   6.2; 140;eor
       1048;2019013016;   10;   7.0; 150;eor
       1048;2019013017;   10;   6.1; 150;eor
       1048;2019013018;   10;   5.9; 160;eor
       1048;2019013019;   10;   6.4; 170;eor
       1048;2019013020;   10;   6.9; 160;eor
       1048;2019013021;   10;   6.8; 170;eor
       1048;2019013022;   10;   7.0; 160;eor
       1048;2019013023;   10;   5.8; 160;eor
       1048;2019013100;   10;   5.9; 150;eor
       1048;2019013101;   10;   5.1; 150;eor
       1048;2019013102;   10;   4.9; 160;eor
       1048;2019013103;   10;   4.9; 160;eor
       1048;2019013104;   10;   4.9; 160;eor
       1048;2019013105;   10;   4.9; 150;eor
       1048;2019013106;   10;   4.7; 160;eor
       1048;2019013107;   10;   3.6; 150;eor
       1048;2019013108;   10;   3.9; 160;eor
       1048;2019013109;   10;   3.9; 160;eor
       1048;2019013110;   10;   4.1; 170;eor
       1048;2019013111;   10;   3.4; 180;eor
       1048;2019013112;   10;   2.5; 180;eor
       1048;2019013113;   10;   2.5; 180;eor
       1048;2019013114;   10;   2.5; 170;eor
       1048;2019013115;   10;   3.0; 130;eor
       1048;2019013116;   10;   3.9; 150;eor
       1048;2019013117;   10;   3.5; 140;eor
       1048;2019013118;   10;   3.1; 120;eor
       1048;2019013119;   10;   4.1; 130;eor
       1048;2019013120;   10;   4.8; 140;eor
       1048;2019013121;   10;   5.4; 150;eor
       1048;2019013122;   10;   4.7; 140;eor
       1048;2019013123;   10;   6.1; 140;eor
       1048;2019020100;   10;   6.4; 150;eor
       1048;2019020101;   10;   6.6; 160;eor
       1048;2019020102;   10;   7.3; 160;eor
       1048;2019020103;   10;   7.6; 160;eor
       1048;2019020104;   10;   7.8; 150;eor
       1048;2019020105;   10;   8.1; 150;eor
       1048;2019020106;   10;   9.2; 160;eor
       1048;2019020107;   10;   9.9; 160;eor
       1048;2019020108;   10;   9.4; 160;eor
       1048;2019020109;   10;   9.6; 160;eor
       1048;2019020110;   10;   9.8; 160;eor
       1048;2019020111;   10;  10.0; 160;eor
